x.,date,warehouse,itemcode,item.description,qty
NA,2020-03-08T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",111
NA,2020-03-07T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",85
NA,2020-03-06T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",142
NA,2020-03-05T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",57
NA,2020-03-04T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",136
NA,2020-03-03T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",103
NA,2020-03-02T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",105
NA,2020-03-01T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",158
NA,2020-02-29T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",159
NA,2020-02-28T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",183
NA,2020-02-27T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",121
NA,2020-02-26T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",111
NA,2020-02-25T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",155
NA,2020-02-24T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",88
NA,2020-02-23T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",38
NA,2020-02-22T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",112
NA,2020-02-21T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",97
NA,2020-02-20T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",36
NA,2020-02-19T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",94
NA,2020-02-18T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",41
NA,2020-02-17T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",133
NA,2020-02-16T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",161
NA,2020-02-15T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",22
NA,2020-02-14T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",4
NA,2020-02-13T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",23
NA,2020-02-12T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",130
NA,2020-02-11T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",111
NA,2020-02-10T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",116
NA,2020-02-09T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",102
NA,2020-02-08T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",0
NA,2020-02-07T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",53
NA,2020-02-06T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",175
NA,2020-02-05T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",47
NA,2020-02-04T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",121
NA,2020-02-03T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",189
NA,2020-02-02T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",170
NA,2020-02-01T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",119
NA,2020-01-31T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",158
NA,2020-01-30T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",77
NA,2020-01-29T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",91
NA,2020-01-28T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",9
NA,2020-01-27T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",176
NA,2020-01-26T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",177
NA,2020-01-25T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",171
NA,2020-01-24T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",24
NA,2020-01-23T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",107
NA,2020-01-22T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",192
NA,2020-01-21T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",176
NA,2020-01-20T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",139
NA,2020-01-19T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",98
NA,2020-01-18T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",128
NA,2020-01-17T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",8
NA,2020-01-16T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",103
NA,2020-01-15T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",94
NA,2020-01-14T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",149
NA,2020-01-13T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",33
NA,2020-01-12T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",158
NA,2020-01-11T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",48
NA,2020-01-10T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",50
NA,2020-01-09T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",31
NA,2020-01-08T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",137
NA,2020-01-07T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",80
NA,2020-01-06T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",103
NA,2020-01-05T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",3
NA,2020-01-04T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",86
NA,2020-01-03T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",178
NA,2020-01-02T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",189
NA,2020-01-01T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",171
NA,2019-12-31T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",188
NA,2019-12-30T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",150
NA,2019-12-29T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",107
NA,2019-12-28T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",60
NA,2019-12-27T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",166
NA,2019-12-26T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",183
NA,2019-12-25T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",109
NA,2019-12-24T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",84
NA,2019-12-23T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",53
NA,2019-12-22T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",111
NA,2019-12-21T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",73
NA,2019-12-20T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",112
NA,2019-12-19T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",47
NA,2019-12-18T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",102
NA,2019-12-17T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",192
NA,2019-12-16T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",164
NA,2019-12-15T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",91
NA,2019-12-14T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",114
NA,2019-12-13T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",67
NA,2019-12-12T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",61
NA,2019-12-11T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",127
NA,2019-12-10T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",116
NA,2019-12-09T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",75
NA,2019-12-08T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",140
NA,2019-12-07T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",140
NA,2019-12-06T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",144
NA,2019-12-05T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",4
NA,2019-12-04T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",167
NA,2019-12-03T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",157
NA,2019-12-02T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",188
NA,2019-12-01T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",181
NA,2019-11-30T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",56
NA,2019-11-29T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",89
NA,2019-11-28T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",166
NA,2019-11-27T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",171
NA,2019-11-26T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",186
NA,2019-11-25T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",89
NA,2019-11-24T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",72
NA,2019-11-23T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",185
NA,2019-11-22T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",100
NA,2019-11-21T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",15
NA,2019-11-20T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",6
NA,2019-11-19T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",178
NA,2019-11-18T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",17
NA,2019-11-17T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",88
NA,2019-11-16T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",28
NA,2019-11-15T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",164
NA,2019-11-14T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",161
NA,2019-11-13T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",77
NA,2019-11-12T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",117
NA,2019-11-11T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",162
NA,2019-11-10T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",123
NA,2019-11-09T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",172
NA,2019-11-08T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",15
NA,2019-11-07T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",117
NA,2019-11-06T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",50
NA,2019-11-05T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",39
NA,2019-11-04T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",37
NA,2019-11-03T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",68
NA,2019-11-02T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",176
NA,2019-11-01T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",139
NA,2019-10-31T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",87
NA,2019-10-30T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",64
NA,2019-10-29T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",147
NA,2019-10-28T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",140
NA,2019-10-27T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",168
NA,2019-10-26T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",23
NA,2019-10-25T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",10
NA,2019-10-24T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",192
NA,2019-10-23T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",60
NA,2019-10-22T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",18
NA,2019-10-21T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",185
NA,2019-10-20T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",41
NA,2019-10-19T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",97
NA,2019-10-18T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",129
NA,2019-10-17T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",125
NA,2019-10-16T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",103
NA,2019-10-15T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",138
NA,2019-10-14T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",172
NA,2019-10-13T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",13
NA,2019-10-12T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",113
NA,2019-10-11T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",35
NA,2019-10-10T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",42
NA,2019-10-09T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",6
NA,2019-10-08T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",3
NA,2019-10-07T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",40
NA,2019-10-06T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",112
NA,2019-10-05T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",193
NA,2019-10-04T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",178
NA,2019-10-03T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",73
NA,2019-10-02T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",94
NA,2019-10-01T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",126
NA,2019-09-30T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",73
NA,2019-09-29T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",135
NA,2019-09-28T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",16
NA,2019-09-27T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",157
NA,2019-09-26T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",33
NA,2019-09-25T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",110
NA,2019-09-24T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",55
NA,2019-09-23T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",41
NA,2019-09-22T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",135
NA,2019-09-21T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",89
NA,2019-09-20T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",57
NA,2019-09-19T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",171
NA,2019-09-18T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",21
NA,2019-09-17T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",159
NA,2019-09-16T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",61
NA,2019-09-15T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",96
NA,2019-09-14T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",88
NA,2019-09-13T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",187
NA,2019-09-12T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",70
NA,2019-09-11T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",27
NA,2019-09-10T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",12
NA,2019-09-09T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",166
NA,2019-09-08T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",186
NA,2019-09-07T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",63
NA,2019-09-06T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",65
NA,2019-09-05T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",48
NA,2019-09-04T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",52
NA,2019-09-03T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",77
NA,2019-09-02T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",195
NA,2019-09-01T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",141
NA,2019-08-31T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",141
NA,2019-08-30T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",100
NA,2019-08-29T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",142
NA,2019-08-28T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",58
NA,2019-08-27T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",58
NA,2019-08-26T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",182
NA,2019-08-25T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",73
NA,2019-08-24T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",125
NA,2019-08-23T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",93
NA,2019-08-22T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",53
NA,2019-08-21T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",14
NA,2019-08-20T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",126
NA,2019-08-19T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",120
NA,2019-08-18T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",100
NA,2019-08-17T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",142
NA,2019-08-16T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",46
NA,2019-08-15T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",56
NA,2019-08-14T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",88
NA,2019-08-13T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",118
NA,2019-08-12T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",24
NA,2019-08-11T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",27
NA,2019-08-10T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",167
NA,2019-08-09T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",96
NA,2019-08-08T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",26
NA,2019-08-07T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",66
NA,2019-08-06T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",30
NA,2019-08-05T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",113
NA,2019-08-04T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",54
NA,2019-08-03T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",109
NA,2019-08-02T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",181
NA,2019-08-01T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",60
NA,2019-07-31T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",155
NA,2019-07-30T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",195
NA,2019-07-29T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",39
NA,2019-07-28T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",40
NA,2019-07-27T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",159
NA,2019-07-26T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",131
NA,2019-07-25T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",115
NA,2019-07-24T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",133
NA,2019-07-23T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",104
NA,2019-07-22T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",89
NA,2019-07-21T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",82
NA,2019-07-20T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",36
NA,2019-07-19T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",129
NA,2019-07-18T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",184
NA,2019-07-17T00:00:00Z,Warehouse-1,SKU-1739,"Grain, BioWheat - Barley (1kg) UNIT",160
